Id,Target,CellLine
49719_700_A8_1,25 6 2,NIH 3T3
49719_700_A8_2,25 6 2,NIH 3T3
38751_857_H4_2,25 2,A549
38751_857_H4_3,25 2,A549
38751_1036_F12_3,25 2,HEK 293
38751_1036_F12_4,25 2,HEK 293
38751_847_H4_1,25 2,U-2 OS
38751_847_H4_2,25 2,U-2 OS
50402_827_F3_1,6,A-431
50402_827_F3_5,6,A-431
50402_977_F3_1,6,PC-3
50402_977_F3_2,6,PC-3
50402_829_F3_3,6,U-2 OS
50402_829_F3_4,6,U-2 OS
50402_681_C3_5,6,NIH 3T3
50402_681_C3_6,6,NIH 3T3
21197_187_D7_1,25 0,A-431
21197_187_D7_2,25 0,A-431
21197_188_D7_1,25 0,U-2 OS
21197_188_D7_2,25 0,U-2 OS
21197_246_D7_1,25 0,U-251 MG
21197_246_D7_2,25 0,U-251 MG
50343_1553_D3_2,0,CACO-2
50343_1553_D3_3,0,CACO-2
50343_1512_F4_1,0,HEK 293
50343_1512_F4_3,0,HEK 293
50343_1504_F4_1,0,U-2 OS
50343_1504_F4_2,0,U-2 OS
60467_1553_F3_2,0,CACO-2
60467_1553_F3_4,0,CACO-2
60467_1512_E6_1,0,HEK 293
60467_1512_E6_4,0,HEK 293
60467_1504_E6_1,0,U-2 OS
60467_1504_E6_3,0,U-2 OS
43739_1125_A4_1,0,A549
43739_1125_A4_2,0,A549
43739_1386_F11_1,0,RT4
43739_1386_F11_2,0,RT4
43739_516_G5_2,0,U-2 OS
43739_516_G5_3,0,U-2 OS
62294_1310_F9_1,25 0,A549
62294_1310_F9_2,25 0,A549
62294_1573_A9_1,25 0,HaCaT
62294_1573_A9_2,25 0,HaCaT
62294_1312_F9_1,25 0,U-2 OS
62294_1312_F9_2,25 0,U-2 OS
10464_991_D3_3,22 7 4 21,A549
10464_991_D3_5,22 7 4 21,A549
10464_983_D3_2,22 7 4 21,U-2 OS
10464_983_D3_4,22 7 4 21,U-2 OS
68108_1411_H3_4,5,HeLa
68108_1411_H3_6,5,HeLa
68108_1287_C4_1,5,U-2 OS
68108_1287_C4_3,5,U-2 OS
48961_748_H11_1,25,A-431
48961_748_H11_2,25,A-431
48961_896_H11_1,25,PC-3
48961_896_H11_2,25,PC-3
48961_699_B2_1,25,NIH 3T3
48961_699_B2_2,25,NIH 3T3
46104_622_F1_7,3 8,A-431
46104_622_F1_8,3 8,A-431
46104_619_F1_2,3 8,U-2 OS
46104_619_F1_3,3 8,U-2 OS
46104_616_F1_3,3 8,U-251 MG
46104_616_F1_4,3 8,U-251 MG
49231_769_A4_5,3 8,A-431
49231_769_A4_6,3 8,A-431
49231_761_A4_1,3 8,U-2 OS
49231_761_A4_2,3 8,U-2 OS
49231_757_A4_4,3 8,U-251 MG
49231_757_A4_5,3 8,U-251 MG
49231_682_E3_6,3 8,NIH 3T3
49231_682_E3_7,3 8,NIH 3T3
31315_857_C12_1,25 11,A549
31315_857_C12_2,25 11,A549
31315_847_C12_1,25 11,U-2 OS
31315_847_C12_2,25 11,U-2 OS
31315_695_B2_1,25 11,NIH 3T3
31315_695_B2_2,25 11,NIH 3T3
76219_1606_E11_3,5,SiHa
76219_1606_E11_4,5,SiHa
76219_1682_E10_2,5,SK-MEL-30
76219_1682_E10_4,5,SK-MEL-30
76219_1614_E11_1,5,U-2 OS
76219_1614_E11_2,5,U-2 OS
30847_326_B9_1,25,A-431
30847_326_B9_2,25,A-431
30847_321_B9_2,25,U-2 OS
30847_321_B9_3,25,U-2 OS
30847_323_B9_1,25,U-251 MG
30847_323_B9_2,25,U-251 MG
54363_1036_F3_1,2,HEK 293
54363_1036_F3_2,2,HEK 293
54363_883_G4_1,2,PC-3
54363_883_G4_2,2,PC-3
54363_875_G4_1,2,U-2 OS
54363_875_G4_2,2,U-2 OS
54363_903_C10_1,2,NIH 3T3
54363_903_C10_2,2,NIH 3T3
59387_1043_G5_2,2,HEK 293
59387_1043_G5_5,2,HEK 293
59387_1218_E1_2,2,PC-3
59387_1218_E1_3,2,PC-3
59387_1018_E1_1,2,U-2 OS
59387_1018_E1_2,2,U-2 OS
31343_788_D1_1,25 0,HeLa
31343_788_D1_2,25 0,HeLa
31343_742_H9_1,25 0,U-251 MG
31343_742_H9_2,25 0,U-251 MG
72692_1395_A3_1,7 2,RT4
72692_1395_A3_2,7 2,RT4
72692_1371_E1_1,7 2,SK-MEL-30
72692_1371_E1_4,7 2,SK-MEL-30
72692_1369_E1_2,7 2,U-2 OS
72692_1369_E1_5,7 2,U-2 OS
41928_489_A2_1,25,A-431
41928_489_A2_2,25,A-431
41928_484_A2_1,25,U-251 MG
41928_484_A2_2,25,U-251 MG
45805_1416_C8_1,25 0,RH-30
45805_1416_C8_3,25 0,RH-30
62958_1767_H11_1_cr594bac8e62e83,23 0,RH-30
62958_1767_H11_14_cr594bac8e63603,23 0,RH-30
62958_1681_C9_2,23 0,SH-SY5Y
62958_1681_C9_3,23 0,SH-SY5Y
62958_1675_C9_31,23 0,U-2 OS
62958_1675_C9_32,23 0,U-2 OS
17327_1717_C11_13_cr57f4f3933d450,19 25,A-431
17327_1717_C11_16_cr57f4f39cb500f,19 25,A-431
17327_1634_F3_1,19 25,U-2 OS
17327_1634_F3_2,19 25,U-2 OS
51192_1061_E1_3,12 25 21,HeLa
51192_1061_E1_5,12 25 21,HeLa
51192_1356_B3_1,12 25 21,MCF7
51192_1356_B3_2,12 25 21,MCF7
51192_713_E12_1,12 25 21,U-2 OS
51192_713_E12_2,12 25 21,U-2 OS
51192_704_F10_1,12 25 21,NIH 3T3
51192_704_F10_2,12 25 21,NIH 3T3
28180_511_C9_1,7,A-431
28180_511_C9_2,7,A-431
28180_497_C9_1,7,U-2 OS
28180_497_C9_2,7,U-2 OS
28180_507_C9_1,7,U-251 MG
28180_507_C9_2,7,U-251 MG
28182_279_B12_1,7,A-431
28182_279_B12_2,7,A-431
28182_280_B12_2,7,U-2 OS
28182_280_B12_1,7,U-2 OS
28182_278_B12_3,7,U-251 MG
28182_278_B12_4,7,U-251 MG
20718_621_G7_3,25 0 21,A-431
20718_621_G7_6,25 0 21,A-431
20718_615_G7_1,25 0 21,U-2 OS
20718_615_G7_2,25 0 21,U-2 OS
20718_612_G7_1,25 0 21,U-251 MG
20718_612_G7_2,25 0 21,U-251 MG
28463_256_B5_1,0,A-431
28463_256_B5_2,0,A-431
28463_257_B5_1,0,U-2 OS
28463_257_B5_2,0,U-2 OS
28463_255_B5_1,0,U-251 MG
28463_255_B5_2,0,U-251 MG
20559_234_E7_1,25,A-431
20559_234_E7_2,25,A-431
20559_235_E7_3,25,U-2 OS
20559_235_E7_4,25,U-2 OS
20559_535_E7_1,25,U-251 MG
20559_535_E7_2,25,U-251 MG
20559_si29_H4_1,25,U-2 OS
20559_si29_H4_3,25,U-2 OS
20559_si29_H4_5,25,U-2 OS
20559_si29_H4_18,25,U-2 OS
20559_si29_H6_1,25,U-2 OS
20559_si29_H6_2,25,U-2 OS
20559_si29_H6_8,25,U-2 OS
20559_si29_H6_9,25,U-2 OS
26297_671_D7_1,25,A-431
26297_671_D7_3,25,A-431
26297_669_D7_1,25,U-2 OS
26297_669_D7_2,25,U-2 OS
26297_666_D7_2,25,U-251 MG
26297_666_D7_4,25,U-251 MG
17925_175_F8_1,0,A-431
17925_175_F8_2,0,A-431
17925_176_F8_1,0,U-2 OS
17925_176_F8_2,0,U-2 OS
17925_174_F8_1,0,U-251 MG
17925_174_F8_2,0,U-251 MG
29266_296_C7_2,25 6,A-431
29266_296_C7_1,25 6,A-431
29266_297_C7_1,25 6,U-2 OS
29266_297_C7_2,25 6,U-2 OS
29266_295_C7_2,25 6,U-251 MG
29266_295_C7_1,25 6,U-251 MG
29266_si37_A1_1,25 6,U-2 OS
29266_si37_A1_2,25 6,U-2 OS
29266_si37_A1_10,25 6,U-2 OS
29266_si37_A1_11,25 6,U-2 OS
29266_si37_A3_1,25 6,U-2 OS
29266_si37_A3_3,25 6,U-2 OS
29266_si37_A3_11,25 6,U-2 OS
29266_si37_A3_12,25 6,U-2 OS
6219_1401_A7_2,19 0,RH-30
6219_1401_A7_4,19 0,RH-30
6219_1509_A11_5,19 0,SiHa
6219_1509_A11_7,19 0,SiHa
6219_1772_G2_5,19 0,U-2 OS
6219_1772_G2_6,19 0,U-2 OS
12710_136_F2_1,7,A-431
12710_136_F2_2,7,A-431
12710_99_F2_1,7,U-2 OS
12710_99_F2_2,7,U-2 OS
12710_97_F2_1,7,U-251 MG
12710_97_F2_2,7,U-251 MG
45877_1396_D11_2,0,RT4
45877_1396_D11_3,0,RT4
45877_1001_G12_1,0,U-2 OS
45877_1001_G12_2,0,U-2 OS
45877_992_G12_1,0,U-251 MG
45877_992_G12_2,0,U-251 MG
61638_1168_F9_1,0,SiHa
61638_1168_F9_2,0,SiHa
61638_1257_F9_2,0,U-2 OS
61638_1257_F9_3,0,U-2 OS
61638_1242_H11_1,0,U-251 MG
61638_1242_H11_2,0,U-251 MG
18032_1331_E3_1,0,BJ
18032_1331_E3_2,0,BJ
18032_1511_H5_3,0,HEK 293
18032_1511_H5_7,0,HEK 293
18032_1345_E3_1,0,U-2 OS
18032_1345_E3_2,0,U-2 OS
69047_1482_E10_1,0,HEK 293
69047_1482_E10_2,0,HEK 293
69047_1402_B12_2,0,RH-30
69047_1402_B12_3,0,RH-30
69047_1397_B12_2,0,U-2 OS
69047_1397_B12_4,0,U-2 OS
69066_1482_G10_1,0,HEK 293
69066_1482_G10_2,0,HEK 293
69066_1402_C12_3,0,RH-30
69066_1402_C12_4,0,RH-30
69066_1397_C12_3,0,U-2 OS
69066_1397_C12_4,0,U-2 OS
36306_434_F9_1,25 0,A-431
36306_434_F9_2,25 0,A-431
36306_453_F9_1,25 0,U-2 OS
36306_453_F9_2,25 0,U-2 OS
36306_450_F9_1,25 0,U-251 MG
36306_450_F9_2,25 0,U-251 MG
49933_1245_C2_1,0,U-2 OS
49933_1245_C2_2,0,U-2 OS
49933_1241_C2_1,0,U-251 MG
49933_1241_C2_7,0,U-251 MG
7301_21_A4_1,25 3,A-431
7301_21_A4_2,25 3,A-431
7301_20_A4_1,25 3,U-2 OS
7301_20_A4_2,25 3,U-2 OS
7301_22_A4_1,25 3,U-251 MG
7301_22_A4_2,25 3,U-251 MG
60498_1127_H9_2,25,HEK 293
60498_1127_H9_3,25,HEK 293
60498_1492_F4_1,25,RH-30
60498_1492_F4_2,25,RH-30
60498_1104_H9_1,25,U-2 OS
60498_1104_H9_2,25,U-2 OS
15061_125_E2_1,25 0,A-431
15061_125_E2_2,25 0,A-431
15061_126_E2_1,25 0,U-2 OS
15061_126_E2_2,25 0,U-2 OS
15061_165_E2_1,25 0,U-251 MG
15061_165_E2_2,25 0,U-251 MG
22564_626_G5_1,25 0,A-431
22564_626_G5_3,25 0,A-431
22564_633_G5_1,25 0,U-251 MG
22564_633_G5_2,25 0,U-251 MG
28398_291_E10_2,25,A-431
28398_291_E10_1,25,A-431
28398_254_E10_1,25,U-2 OS
28398_254_E10_2,25,U-2 OS
28398_546_E10_1,25,U-251 MG
28398_546_E10_2,25,U-251 MG
28079_279_F11_3,12 0,A-431
28079_279_F11_6,12 0,A-431
28079_280_F11_1,12 0,U-2 OS
28079_280_F11_2,12 0,U-2 OS
28079_278_F11_4,12 0,U-251 MG
28079_278_F11_5,12 0,U-251 MG
13952_160_B7_1,25,A-431
13952_160_B7_2,25,A-431
13952_105_B7_1,25,U-251 MG
13952_105_B7_2,25,U-251 MG
72047_1549_C4_2,2,CACO-2
72047_1549_C4_5,2,CACO-2
72047_1576_F2_3,2,HaCaT
72047_1576_F2_6,2,HaCaT
72047_1515_C4_3,2,U-2 OS
72047_1515_C4_6,2,U-2 OS
6077_19_D8_1,25,A-431
6077_19_D8_2,25,A-431
6077_17_D8_1,25,U-2 OS
6077_17_D8_2,25,U-2 OS
6077_18_D8_1,25,U-251 MG
6077_18_D8_2,25,U-251 MG
27995_259_B11_1,25,A-431
27995_259_B11_2,25,A-431
27995_260_B11_1,25,U-2 OS
27995_260_B11_2,25,U-2 OS
27995_258_B11_1,25,U-251 MG
27995_258_B11_2,25,U-251 MG
54282_877_F7_3,25,A-431
54282_877_F7_6,25,A-431
54282_834_F7_1,25,U-2 OS
54282_834_F7_2,25,U-2 OS
54282_856_G1_3,25,U-251 MG
54282_856_G1_6,25,U-251 MG
54282_903_F7_1,25,NIH 3T3
54282_903_F7_3,25,NIH 3T3
54289_877_F8_1,23,A-431
54289_877_F8_2,23,A-431
54289_834_F8_1,23,U-2 OS
54289_834_F8_2,23,U-2 OS
54289_856_B1_2,23,U-251 MG
54289_856_B1_3,23,U-251 MG
7838_42_C5_1,0,A-431
7838_42_C5_2,0,A-431
7838_41_C5_1,0,U-2 OS
7838_41_C5_2,0,U-2 OS
7838_43_C5_1,0,U-251 MG
7838_43_C5_2,0,U-251 MG
31630_405_C6_1,0,A-431
31630_405_C6_2,0,A-431
31630_402_C6_1,0,U-2 OS
31630_402_C6_2,0,U-2 OS
31630_409_C6_1,0,U-251 MG
31630_409_C6_2,0,U-251 MG
56390_985_C5_1,14,A549
56390_985_C5_2,14,A549
56390_1050_F4_4,14,HeLa
56390_1050_F4_6,14,HeLa
56390_982_C5_1,14,U-2 OS
56390_982_C5_2,14,U-2 OS
54305_885_E10_1,13,A-431
54305_885_E10_2,13,A-431
54305_869_E10_4,13,HeLa
54305_869_E10_5,13,HeLa
54305_849_E10_1,13,U-2 OS
54305_849_E10_2,13,U-2 OS
12933_1758_F5_1,5 0,SK-MEL-30
12933_1758_F5_2,5 0,SK-MEL-30
12933_1756_F5_3,5 0,U-2 OS
12933_1756_F5_5,5 0,U-2 OS
5800_8_F4_1,4,A-431
5800_8_F4_2,4,A-431
5800_7_F4_1,4,U-2 OS
5800_7_F4_2,4,U-2 OS
5800_9_F4_1,4,U-251 MG
5800_9_F4_2,4,U-251 MG
5800_344_G2_1,4,NIH 3T3
5800_344_G2_4,4,NIH 3T3
54768_863_D10_1,6,A-431
54768_863_D10_2,6,A-431
54768_872_A2_1,6,U-2 OS
54768_872_A2_2,6,U-2 OS
54768_906_A11_1,6,NIH 3T3
54768_906_A11_2,6,NIH 3T3
58559_1011_D3_4,6 0,A-431
58559_1011_D3_8,6 0,A-431
58559_1259_D5_1,6 0,CACO-2
58559_1259_D5_2,6 0,CACO-2
58559_1006_D3_1,6 0,U-2 OS
58559_1006_D3_3,6 0,U-2 OS
64323_1246_B4_1,6 0,A-431
64323_1246_B4_2,6 0,A-431
64323_1223_D7_1,6 0,SH-SY5Y
64323_1223_D7_2,6 0,SH-SY5Y
64323_1193_D7_1,6 0,U-2 OS
64323_1193_D7_2,6 0,U-2 OS
10775_1715_A1_3_cr57fd0422d62d2,21,HaCaT
10775_1715_A1_17_cr57fd042b67c46,21,HaCaT
10775_1671_G1_1,21,U-2 OS
10775_1671_G1_2,21,U-2 OS
10775_49_F11_1,21,U-251 MG
10775_49_F11_2,21,U-251 MG
28722_256_F12_5,25 4,A-431
28722_256_F12_3,25 4,A-431
28722_257_F12_1,25 4,U-2 OS
28722_257_F12_2,25 4,U-2 OS
28722_255_F12_1,25 4,U-251 MG
28722_255_F12_2,25 4,U-251 MG
30123_335_A6_2,25 23,A-431
30123_335_A6_3,25 23,A-431
30123_322_A6_3,25 23,U-2 OS
30123_322_A6_6,25 23,U-2 OS
30123_327_A6_5,25 23,U-251 MG
30123_327_A6_6,25 23,U-251 MG
1821_62_B5_1,25,U-2 OS
1821_62_B5_2,25,U-2 OS
28700_264_C10_1,25,U-2 OS
28700_264_C10_2,25,U-2 OS
28700_277_C10_1,25,U-251 MG
28700_277_C10_2,25,U-251 MG
58304_980_D11_1,25,U-2 OS
58304_980_D11_2,25,U-2 OS
58304_976_D11_1,25,U-251 MG
58304_976_D11_2,25,U-251 MG
51365_786_B7_1,0,HeLa
51365_786_B7_2,0,HeLa
51365_840_B11_1,0,MCF7
51365_840_B11_2,0,MCF7
51365_781_B7_1,0,U-2 OS
51365_781_B7_2,0,U-2 OS
28397_263_A8_3,25 0 21,A-431
28397_263_A8_4,25 0 21,A-431
28397_264_A8_1,25 0 21,U-2 OS
28397_264_A8_2,25 0 21,U-2 OS
28397_277_A8_2,25 0 21,U-251 MG
28397_277_A8_1,25 0 21,U-251 MG
17151_621_C7_2,4,A-431
17151_621_C7_5,4,A-431
17151_615_C7_1,4,U-2 OS
17151_615_C7_2,4,U-2 OS
17151_612_C7_1,4,U-251 MG
17151_612_C7_2,4,U-251 MG
19481_234_C1_1,4,A-431
19481_234_C1_2,4,A-431
19481_235_C1_1,4,U-2 OS
19481_235_C1_2,4,U-2 OS
19481_535_C1_1,4,U-251 MG
19481_535_C1_2,4,U-251 MG
47426_747_C3_3,25 2,A-431
47426_747_C3_4,25 2,A-431
47426_714_C3_1,25 2,MCF7
47426_714_C3_2,25 2,MCF7
47426_713_C3_2,25 2,U-2 OS
47426_713_C3_3,25 2,U-2 OS
47426_685_C8_1,25 2,NIH 3T3
47426_685_C8_2,25 2,NIH 3T3
7845_1529_H3_1,23 0,RT4
7845_1529_H3_2,23 0,RT4
54285_877_H7_1,0,A-431
54285_877_H7_2,0,A-431
54285_834_H7_1,0,U-2 OS
54285_834_H7_2,0,U-2 OS
54285_856_E1_2,0,U-251 MG
54285_856_E1_3,0,U-251 MG
4135_30_G1_1,25 0,A-431
4135_30_G1_2,25 0,A-431
4135_29_G1_1,25 0,U-2 OS
4135_29_G1_2,25 0,U-2 OS
4135_31_G1_1,25 0,U-251 MG
4135_31_G1_2,25 0,U-251 MG
26035_702_F1_1,0,A-431
26035_702_F1_2,0,A-431
26035_703_F1_1,0,U-2 OS
26035_703_F1_4,0,U-2 OS
26035_708_F1_1,0,U-251 MG
26035_708_F1_2,0,U-251 MG
48728_749_F9_1,0,MCF7
48728_749_F9_2,0,MCF7
48728_735_F9_2,0,U-2 OS
48728_735_F9_4,0,U-2 OS
48728_751_B5_1,0,U-251 MG
48728_751_B5_2,0,U-251 MG
53422_965_C3_1,0,MCF7
53422_965_C3_2,0,MCF7
53422_833_C3_3,0,U-2 OS
53422_833_C3_4,0,U-2 OS
53422_820_G2_1,0,U-251 MG
53422_820_G2_2,0,U-251 MG
1866_60_G5_1,0,A-431
1866_60_G5_4,0,A-431
1866_59_G5_1,0,U-2 OS
1866_59_G5_2,0,U-2 OS
1866_61_G5_1,0,U-251 MG
1866_61_G5_2,0,U-251 MG
17106_621_A7_1,0,A-431
17106_621_A7_2,0,A-431
17106_615_A7_1,0,U-2 OS
17106_615_A7_2,0,U-2 OS
17106_612_A7_1,0,U-251 MG
17106_612_A7_2,0,U-251 MG
53250_1134_F7_1,25,MCF7
53250_1134_F7_2,25,MCF7
53250_1057_G10_1,25,U-2 OS
53250_1057_G10_2,25,U-2 OS
50546_733_A8_1,1,A-431
50546_733_A8_2,1,A-431
50546_721_A8_3,1,MCF7
50546_721_A8_4,1,MCF7
50546_727_A8_2,1,U-2 OS
50546_727_A8_3,1,U-2 OS
50546_si21_D1_1,1,U-2 OS
50546_si21_D1_4,1,U-2 OS
50546_si21_D3_1,1,U-2 OS
50546_si21_D3_4,1,U-2 OS
19788_242_D10_1,7 0,A-431
19788_242_D10_2,7 0,A-431
19788_185_D10_1,7 0,U-2 OS
19788_185_D10_2,7 0,U-2 OS
19788_183_D10_1,7 0,U-251 MG
19788_183_D10_2,7 0,U-251 MG
45806_622_D1_5,25,A-431
45806_622_D1_6,25,A-431
45806_619_D1_1,25,U-2 OS
45806_619_D1_2,25,U-2 OS
45806_616_D1_1,25,U-251 MG
45806_616_D1_2,25,U-251 MG
28411_291_D8_2,25,A-431
28411_291_D8_1,25,A-431
28411_254_D8_1,25,U-2 OS
28411_254_D8_2,25,U-2 OS
28411_546_D8_1,25,U-251 MG
28411_546_D8_3,25,U-251 MG
65620_1337_C7_1,5,HeLa
65620_1337_C7_2,5,HeLa
65620_1536_B11_2,5,Hep G2
65620_1536_B11_3,5,Hep G2
65620_1338_C7_1,5,U-2 OS
65620_1338_C7_2,5,U-2 OS
64660_1215_B1_5,4,MCF7
64660_1215_B1_7,4,MCF7
64660_1209_B1_1,4,U-2 OS
64660_1209_B1_2,4,U-2 OS
64660_1238_C8_2,4,U-251 MG
64660_1238_C8_3,4,U-251 MG
27241_231_D3_1,25 0,A-431
27241_231_D3_2,25 0,A-431
27241_232_D3_1,25 0,U-2 OS
27241_232_D3_2,25 0,U-2 OS
27241_230_D3_1,25 0,U-251 MG
27241_230_D3_2,25 0,U-251 MG
23948_1601_B11_3,0,MCF7
23948_1601_B11_6,0,MCF7
23948_1656_B2_1,0,SH-SY5Y
23948_1656_B2_2,0,SH-SY5Y
23948_1732_B11_13_cr58060c21dee4d,0,U-2 OS
23948_1732_B11_18_cr58060c2b5aa5e,0,U-2 OS
28626_291_C8_1,25 11 0,A-431
28626_291_C8_2,25 11 0,A-431
28626_254_C8_2,25 11 0,U-2 OS
28626_254_C8_1,25 11 0,U-2 OS
28626_546_C8_5,25 11 0,U-251 MG
28626_546_C8_6,25 11 0,U-251 MG
27586_290_H7_2,22 21,A-431
27586_290_H7_1,22 21,A-431
27586_251_H7_4,22 21,U-2 OS
27586_251_H7_3,22 21,U-2 OS
27586_249_H7_2,22 21,U-251 MG
27586_249_H7_1,22 21,U-251 MG
45816_590_G6_1,25 0,A-431
45816_590_G6_2,25 0,A-431
45816_574_G6_1,25 0,U-2 OS
45816_574_G6_2,25 0,U-2 OS
45816_580_G6_1,25 0,U-251 MG
45816_580_G6_2,25 0,U-251 MG
18142_150_H8_1,25 0,A-431
18142_150_H8_2,25 0,A-431
18142_151_H8_1,25 0,U-2 OS
18142_151_H8_2,25 0,U-2 OS
18142_149_H8_1,25 0,U-251 MG
18142_149_H8_2,25 0,U-251 MG
58484_975_D5_1,25 0,A-431
58484_975_D5_2,25 0,A-431
58484_980_D5_2,25 0,U-2 OS
58484_980_D5_4,25 0,U-2 OS
58484_976_D5_1,25 0,U-251 MG
58484_976_D5_2,25 0,U-251 MG
6279_42_G4_1,25 21,A-431
6279_42_G4_2,25 21,A-431
6279_41_G4_1,25 21,U-2 OS
6279_41_G4_2,25 21,U-2 OS
6279_43_G4_1,25 21,U-251 MG
6279_43_G4_2,25 21,U-251 MG
8455_11_C5_1,23,A-431
8455_11_C5_2,23,A-431
8455_10_C5_1,23,U-2 OS
8455_10_C5_2,23,U-2 OS
8455_15_C5_1,23,U-251 MG
8455_15_C5_2,23,U-251 MG
31125_405_C5_1,23,A-431
31125_405_C5_2,23,A-431
31125_402_C5_2,23,U-2 OS
31125_402_C5_3,23,U-2 OS
31125_409_C5_2,23,U-251 MG
31125_409_C5_3,23,U-251 MG
22071_621_B10_2,7,A-431
22071_621_B10_3,7,A-431
22071_615_B10_1,7,U-2 OS
22071_615_B10_2,7,U-2 OS
22071_612_B10_1,7,U-251 MG
22071_612_B10_2,7,U-251 MG
29366_373_G2_1,25 0 21,A-431
29366_373_G2_2,25 0 21,A-431
29366_366_G2_1,25 0 21,U-2 OS
29366_366_G2_3,25 0 21,U-2 OS
29366_370_G2_2,25 0 21,U-251 MG
29366_370_G2_3,25 0 21,U-251 MG
28358_299_B12_1,0,A-431
28358_299_B12_3,0,A-431
28358_300_B12_1,0,U-2 OS
28358_300_B12_2,0,U-2 OS
28358_298_B12_2,0,U-251 MG
28358_298_B12_1,0,U-251 MG
61086_1246_F4_1,0,A-431
61086_1246_F4_3,0,A-431
61086_1082_G6_3,0,MCF7
61086_1082_G6_4,0,MCF7
61086_1103_G6_3,0,U-2 OS
61086_1103_G6_4,0,U-2 OS
28698_335_H3_1,25 4,A-431
28698_335_H3_2,25 4,A-431
28698_1207_C3_1,25 4,MCF7
28698_1207_C3_2,25 4,MCF7
28698_322_H3_1,25 4,U-2 OS
28698_322_H3_2,25 4,U-2 OS
11731_1044_C5_1,2,HeLa
11731_1044_C5_2,2,HeLa
11731_90_B6_1,2,U-2 OS
11731_90_B6_2,2,U-2 OS
11731_88_B6_1,2,U-251 MG
11731_88_B6_2,2,U-251 MG
27262_219_H5_1,6 1,A-431
27262_219_H5_2,6 1,A-431
27262_220_H5_1,6 1,U-2 OS
27262_220_H5_2,6 1,U-2 OS
27262_218_H5_1,6 1,U-251 MG
27262_218_H5_2,6 1,U-251 MG
51294_824_G12_1,25 14 2,MCF7
51294_824_G12_3,25 14 2,MCF7
51294_978_G12_1,25 14 2,PC-3
51294_978_G12_2,25 14 2,PC-3
51294_884_G12_3,25 14 2,U-2 OS
51294_884_G12_4,25 14 2,U-2 OS
51294_704_B12_1,25 14 2,NIH 3T3
51294_704_B12_2,25 14 2,NIH 3T3
76150_1785_A5_1,25 3 0 21,AF22
76150_1785_A5_3,25 3 0 21,AF22
76150_1729_B10_2,25 3 0 21,HEK 293
76150_1729_B10_5,25 3 0 21,HEK 293
76150_1650_B6_33_cr57eb88a19eb0e,25 3 0 21,U-2 OS
76150_1650_B6_47_cr57eb88b0cdd90,25 3 0 21,U-2 OS
77625_1751_C9_33,25 3 0 21,HUVEC TERT2
77625_1751_C9_36,25 3 0 21,HUVEC TERT2
77625_1776_C10_1,25 3 0 21,SH-SY5Y
77625_1776_C10_2,25 3 0 21,SH-SY5Y
77625_1741_B1_13_cr5805e363edd62,25 3 0 21,U-2 OS
77625_1741_B1_18_cr5805e36d27bab,25 3 0 21,U-2 OS
8579_42_D5_1,23,A-431
8579_42_D5_2,23,A-431
8579_41_D5_1,23,U-2 OS
8579_41_D5_2,23,U-2 OS
8579_43_D5_1,23,U-251 MG
8579_43_D5_2,23,U-251 MG
1759_30_F11_1,5,A-431
1759_30_F11_2,5,A-431
1759_29_F11_1,5,U-2 OS
1759_29_F11_2,5,U-2 OS
1759_31_F11_1,5,U-251 MG
1759_31_F11_2,5,U-251 MG
6800_19_A12_1,0,A-431
6800_19_A12_2,0,A-431
6800_17_A12_1,0,U-2 OS
6800_17_A12_2,0,U-2 OS
6800_18_A12_1,0,U-251 MG
6800_18_A12_2,0,U-251 MG
6800_si25_G1_1,0,U-2 OS
6800_si25_G1_3,0,U-2 OS
6800_si25_G1_5,0,U-2 OS
6800_si25_G1_15,0,U-2 OS
6800_si25_G3_1,0,U-2 OS
6800_si25_G3_2,0,U-2 OS
6800_si25_G3_17,0,U-2 OS
6800_si25_G3_18,0,U-2 OS
8781_19_E12_1,0,A-431
8781_19_E12_2,0,A-431
8781_17_E12_1,0,U-2 OS
8781_17_E12_2,0,U-2 OS
8781_18_E12_1,0,U-251 MG
8781_18_E12_2,0,U-251 MG
30136_1482_G7_2,0,HEK 293
30136_1482_G7_3,0,HEK 293
30136_1362_D6_1,0,MCF7
30136_1362_D6_2,0,MCF7
30136_1354_D6_2,0,U-2 OS
30136_1354_D6_5,0,U-2 OS
28346_1470_E7_2,2 0,A549
28346_1470_E7_6,2 0,A549
28346_1790_H6_1,2 0,hTCEpi
28346_1790_H6_2,2 0,hTCEpi
28346_1468_E7_3,2 0,U-2 OS
28346_1468_E7_5,2 0,U-2 OS
28558_290_C11_2,25 0 21,A-431
28558_290_C11_1,25 0 21,A-431
28558_251_C11_1,25 0 21,U-2 OS
28558_251_C11_2,25 0 21,U-2 OS
28558_249_C11_3,25 0 21,U-251 MG
28558_249_C11_4,25 0 21,U-251 MG
28471_291_H4_1,25 0,A-431
28471_291_H4_2,25 0,A-431
28471_254_H4_1,25 0,U-2 OS
28471_254_H4_2,25 0,U-2 OS
28471_546_H4_1,25 0,U-251 MG
28471_546_H4_2,25 0,U-251 MG
58483_1070_D8_1,25 0,MCF7
58483_1070_D8_2,25 0,MCF7
58483_1178_F9_6,25 0,SiHa
58483_1178_F9_8,25 0,SiHa
32023_816_H3_1,25,A-431
32023_816_H3_2,25,A-431
